"Z_tech_index", "country", "year", "format", "label", "type", "genre", "style", "id", "barcode", "master_id", "master_url", "uri", "catno", "title", "thumb", "cover_image", "resource_url", "community", "format_quantity", "formats"
"88","UK","1996","['CD', 'Compilation', 'Box Set']","['100 Hits', 'Demon Music Group', 'Demon Music Group Ltd.', 'Demon Music Group Ltd.']","release","['Funk / Soul']","['Soul', 'Disco']","3096498","['6 54378 70072 9', '654378700729', 'LC 13221', 'DMG100007/A 047491', 'DMG100007/B *017752', 'DMG100007/C *052247', 'DMG100007/D *022398', 'DMG100007/E* 035576', 'IFPI LD12', 'IFPI LD11', 'IFPI 5Q93']","4057900","https://api.discogs.com/masters/4057900","/release/3096498-Various-100-Hits-Soul","DMG 100 007","Various - 100 Hits Soul","","","https://api.discogs.com/releases/3096498","{'want': 33, 'have': 212}","5","[{'name': 'CD', 'qty': '5', 'descriptions': ['Compilation']}, {'name': 'Box Set', 'qty': '1'}]"
"89","USA & Europe","1996","['CD', 'Compilation']","['VP Records', '17 North Parade', 'VP Music Group, Inc.', 'VP Music Group, Inc.', 'VP Records', 'VP Records', 'Finyl Tweek']","release","['Reggae']","['Rocksteady', 'Reggae', 'Lovers Rock']","7963749","['0 54645 25712 1', '054645257121', 'LC 28703', 'MCPS', 'CA VPCD2571CD1@@ 11/3/2015 12:48:26 AM 0001132284', 'IFPI LY88', 'IFPI 127E', 'CA VPCD2571CD2@ 11/02/15 10:57:13 PM', 'IFPI L039', 'IFPI 127E', 'CA VPCD2571CD3@ 11/02/15 11:14:10 PM', 'IFPI L039', 'IFPI 127E', 'CA VPCD2571CD4@ 11/03/15 12:21:56 AM', 'IFPI L039', 'IFPI 127E', 'CA VPCD2571CD5@ 11/03/15 12:38:29 AM', 'IFPI L039', 'IFPI 1284']","1105936","https://api.discogs.com/masters/1105936","/release/7963749-John-Holt-Memories-By-The-Score","VPCD2571","John Holt - Memories By The Score","","","https://api.discogs.com/releases/7963749","{'want': 36, 'have': 57}","5","[{'name': 'CD', 'qty': '5', 'descriptions': ['Compilation']}]"
"90","US","1996","['Vinyl', 'LP', 'Album', 'Compilation', 'Memory Stick', 'Memory Stick', 'MP3', 'Compilation', 'Box Set', 'Limited Edition', 'Numbered']","['Third Man Records', 'Revenant', 'GHB Jazz Foundation', 'Nashville Record Productions', 'United Record Pressing']","release","['Jazz', 'Blues', 'Non-Music']","['Delta Blues', 'Religious', 'Ragtime']","5120181","['TMR-203-SIDE 1 SWEET IN TONE NRP ⓤ', 'TMR-203-SIDE 2 CLEAR IN EXPRESSION ⓤ NRP', 'TMR-203-SIDE 3 EVERY POINT, A SHARP POINT  ⓤ NRP', 'TMR-203-SIDE 4 NO DOUBTFUL DEAD ONES  ⓤ NRP', 'TMR-203 SIDE 5 MAKE EVERY DAY A BANNER DAY NRP ⓤ  ', 'TMR-203 SIDE 6 FINELY POLISHED WONDERS ⓤ NRP ', TMR-203 SIDE 7 WHATS SIGNED IS SIGNED, AND WHATS TO BE WILL BE; AND THE AGAIN, PERHAPS IT WON'T BE, AFTER ALL ⓤ NRP , 'TMR-203 SIDE 8 WHAT KIND OF PEOPLE ARE THEY, WHERE ARE THEY COMING FROM? ⓤ NRP ', 'TMR-203-SIDE 9 WE ARE HERE, AND WHERE ARE THEY? NOWHERE ⓤ NRP ', TMR-203 SIDE 10 SOMETHING THAT'S INSEPARABLE FROM JOY ⓤ NRP , 'TMR-203 SIDE 11 A MULTITUDINOUS MURMURING ⓤ NRP ', 'TMR-203-SIDE 12 I COUNT THE HOLES THEY LEAVE ⓤ NRP ', '630814021511']","0","None","/release/5120181-Various-The-Rise-And-Fall-Of-Paramount-Records-1917-1927-Volume-1","TMR 203","Various - The Rise And Fall Of Paramount Records 1917-1927, Volume 1","","","https://api.discogs.com/releases/5120181","{'want': 1043, 'have': 680}","8","[{'name': 'Vinyl', 'qty': '6', 'text': 'Burled Chestnut ', 'descriptions': ['LP', 'Album', 'Compilation']}, {'name': 'Memory Stick', 'qty': '1'}, {'name': 'Memory Stick', 'qty': '1', 'text': '320 kbps', 'descriptions': ['MP3', 'Compilation']}, {'name': 'Box Set', 'qty': '1', 'descriptions': ['Limited Edition', 'Numbered']}]"
"91","UK","1997","['CDr', 'Compilation', 'Reissue']","['Acrobat Music', 'British Hit Parade', 'Trapeze Music & Entertainment Ltd.', 'Acrobat Licensing Ltd.', 'Acrobat Licensing Ltd.']","release","['Rock', 'Pop']","['Easy Listening', 'Rock & Roll']","32806497","['8 24046 70032 4', 'mcps']","3717069","https://api.discogs.com/masters/3717069","/release/32806497-Various-1956-British-Hit-Parade-Britains-Greatest-Hits-Volume-5-Part-2-July-December","ACQCD7003","Various - 1956 British Hit Parade - Britain's Greatest Hits Volume 5 - Part 2 July - December","","","https://api.discogs.com/releases/32806497","{'want': 2, 'have': 0}","4","[{'name': 'CDr', 'qty': '4', 'descriptions': ['Compilation', 'Reissue']}]"
"92","Europe","1996","['CD', 'Reissue', 'Remastered', 'Box Set', 'Compilation']","['Documents', 'The Intense Media', 'Milestones Of A Legend']","release","['Jazz', 'Latin']","['Cool Jazz', 'Latin Jazz', 'Mambo', 'Vocal']","12152010","['4 053796 003928', 'LC 12281', 'MCPS', 'ADD']","0","None","/release/12152010-Cal-Tjader-Milestones-Of-A-Legend","600392","Cal Tjader - Milestones Of A Legend","","","https://api.discogs.com/releases/12152010","{'want': 28, 'have': 35}","10","[{'name': 'CD', 'qty': '10', 'descriptions': ['Reissue', 'Remastered']}, {'name': 'Box Set', 'qty': '1', 'descriptions': ['Compilation']}]"
"93","US","2004","['CD', 'Compilation', 'Box Set', 'Deluxe Edition']","['AB']","release","['Hip Hop', 'Jazz', 'Funk / Soul', 'Blues', 'Pop']","['Soul', 'Rhythm & Blues', 'Ballad']","25668274","[]","0","None","/release/25668274-Various-Roots-of-Rhythm-","US P 6601 16 001","Various - Roots of Rhythm ","","","https://api.discogs.com/releases/25668274","{'want': 27, 'have': 4}","48","[{'name': 'CD', 'qty': '48', 'descriptions': ['Compilation']}, {'name': 'Box Set', 'qty': '1', 'descriptions': ['Deluxe Edition']}]"
"94","Europe","2004","['CD', 'Compilation', 'Box Set']","['100 Hits', 'Demon Music Group', 'Demon Music Group Ltd.', 'Demon Music Group Ltd.']","release","['Funk / Soul']","['Soul', 'Disco']","35837359","['6 54378 70072 9', '654378700729', 'LC 13221', 'DISC 1: DMG100007 1 @1', 'DISC 2: DMG100007 2 @1', 'DISC 3: DMG100007 3 @1', 'DISC 4: DMG100007 4 @1', 'DISC 5: DMG100007 5 @1']","4057900","https://api.discogs.com/masters/4057900","/release/35837359-Various-100-Hits-Soul","DMG 100 007","Various - 100 Hits Soul","","","https://api.discogs.com/releases/35837359","{'want': 1, 'have': 2}","5","[{'name': 'CD', 'qty': '5', 'descriptions': ['Compilation']}, {'name': 'Box Set', 'qty': '1'}]"
"95","France","1997","['Vinyl', '12', '33 ⅓ RPM']","['SSOH', 'Formaldehyd Records']","release","['Electronic']","['Techno', 'Tech House']","159166","['SSOH 96007 A1', 'SSOH 96007 B1']","173038","https://api.discogs.com/masters/173038","/Jan-Driver-Arp-Impressions-French-Remixes/release/159166","SSOH 96007","Jan Driver - Arp Impressions (French Remixes)","","","https://api.discogs.com/releases/159166","{'want': 208, 'have': 99}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM']}]"
"96","France","1997","['Vinyl', '12', '33 ⅓ RPM', 'Test Pressing']","['SSOH', 'SNA']","release","['Electronic']","['Techno', 'Tech House']","6121736","['SSOH 96007 A1  (SNA logo)', 'SSOH 96007 B1  (SNA logo)']","173038","https://api.discogs.com/masters/173038","/Jan-Driver-Arp-Impressions-French-Remixes/release/6121736","SSOH 96007","Jan Driver - Arp Impressions (French Remixes)","","","https://api.discogs.com/releases/6121736","{'want': 74, 'have': 5}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM', 'Test Pressing']}]"
"97","Germany","2007","['CD', 'Compilation']","['ZYX Music', 'Nature One', 'ZYX Music', 'Nature One', 'ZYX Mastering']","release","['Electronic']","['Trance', 'Hard Trance', 'Techno']","133993","['0 90204 53382 4', '090204533824', 'LC 6350', 'BIEM GEMA', 'ZYX 81084-2 CD1 ZYX MASTERING', 'ZYX 81084-2 CD2 ZYX MASTERING']","0","None","/release/133993-Various-Nature-One-Vol-III-Open-Air-96","ZYX 81084-2","Various - Nature One Vol. III - Open Air 96","","","https://api.discogs.com/releases/133993","{'want': 50, 'have': 93}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation']}]"
"98","France","1990","['CD', 'Sampler', 'Promo']","['North Records', 'North Records', 'BMG France', 'BMG France', 'Penso Positivo', Nuit D'Été, 'Alphabet City MV', 'Warner/Chappell', 'Formaldehyd Records', 'Sounds For People Publishing, Inc.', 'Dancework S.r.l.']","release","['Electronic']","['House', 'Deep House', 'Trance']","4959994","[]","0","None","/Various-North-Sampler/release/4959994","74321521522","Various - North Sampler","","","https://api.discogs.com/releases/4959994","{'want': 13, 'have': 5}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Sampler', 'Promo']}]"
"99","Portugal","2001","['CD', 'Compilation', 'Mixed']","['Kaos Records', 'Vidisco', 'Vidisco', 'Vidisco', 'Kaos Records', 'Estúdios N. Ideias', 'MPO Iberica']","release","['Electronic']","['Techno', 'Tribal House', 'Tech House']","183488","['5 602515 215082', '11802150 CD1 MPO-IBERICA 01', 'IFPI 1309', '11802150 CD2 MPO-IBERICA 02', 'IFPI 1309']","3788888","https://api.discogs.com/masters/3788888","/release/183488-DJ-Chus-Kadoc-The-Night-Sessions","KCD9605","D.J. Chus* - Kadoc - The Night Sessions","","","https://api.discogs.com/releases/183488","{'want': 42, 'have': 135}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation', 'Mixed']}]"
"100","Germany","2001","['Vinyl', '12', 'EP']","['Mitek']","release","['Electronic']","['Abstract', 'Deep House', 'Minimal']","376374","['881390216864']","1289940","https://api.discogs.com/masters/1289940","/Johan-Skugge-Decadence-EP/release/376374","mitek18ep","Johan Skugge - Decadence EP","","","https://api.discogs.com/releases/376374","{'want': 63, 'have': 74}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'EP']}]"
"101","Germany","2001","['Vinyl', '12', 'EP', 'Promo', 'White Label']","['Mitek', 'MDM']","release","['Electronic']","['Abstract', 'Deep House', 'Minimal']","11338119","[]","1289940","https://api.discogs.com/masters/1289940","/Johan-Skugge-Decadence-EP/release/11338119","mitek18","Johan Skugge - Decadence EP","","","https://api.discogs.com/releases/11338119","{'want': 16, 'have': 2}","1","[{'name': 'Vinyl', 'qty': '1', 'text': 'Stamped', 'descriptions': ['12', 'EP', 'Promo', 'White Label']}]"
"102","France","2002","['Vinyl', '12']","['Omnisonus']","release","['Electronic']","['House']","1194117","[]","248711","https://api.discogs.com/masters/248711","/Katshi-Viens-Me-Les-Remixes/release/1194117","74321 507571","Katshi - Viens Me / Les Remixes","","","https://api.discogs.com/releases/1194117","{'want': 18, 'have': 20}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"103","France","2003","['CD', 'Single', 'Promo']","['Omnisonus']","release","['Electronic']","['House']","14116552","[]","248711","https://api.discogs.com/masters/248711","/Katshi-Viens-Me-Les-Remixes/release/14116552","74321 508782","Katshi - Viens Me (Les Remixes)","","","https://api.discogs.com/releases/14116552","{'want': 8, 'have': 0}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Single', 'Promo']}]"
"104","Spain","2003","['Vinyl', '12', '33 ⅓ RPM']","['Pacha Recordings']","release","['Electronic']","['House']","1145816","[]","149963","https://api.discogs.com/masters/149963","/release/1145816-Kiko-Navarro-So%C3%B1ando-Contigo-Vocal-Mixes","PB008","Kiko Navarro - Soñando Contigo (Vocal Mixes)","","","https://api.discogs.com/releases/1145816","{'want': 143, 'have': 52}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM']}]"
"105","US","2002","['Vinyl', '12']","['Relentless Recordings']","release","['Electronic']","['House', 'Synth-pop']","2488086","[]","0","None","/release/2488086-Kira-Hot-Child-In-The-City","RR-1990-01","Kira (25) - Hot Child In The City","","","https://api.discogs.com/releases/2488086","{'want': 30, 'have': 16}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"106","Austria","1999","['Vinyl', '12', 'EP']","['Automatique Records']","release","['Electronic']","['Electro', 'Synth-pop']","800316","[]","1248735","https://api.discogs.com/masters/1248735","/Konsorten-Disko23-EP/release/800316","auto003","Konsorten - Disko23 EP","","","https://api.discogs.com/releases/800316","{'want': 18, 'have': 19}","2","[{'name': 'Vinyl', 'qty': '2', 'descriptions': ['12', 'EP']}]"
"107","Austria","1999","['Vinyl', '12', 'EP', 'White Label']","['Automatique Records']","release","['Electronic']","['Electro', 'Synth-pop']","10969376","[]","1248735","https://api.discogs.com/masters/1248735","/release/10969376-Konsorten-Disko23-EP","auto003","Konsorten - Disko23 EP","","","https://api.discogs.com/releases/10969376","{'want': 11, 'have': 7}","2","[{'name': 'Vinyl', 'qty': '2', 'descriptions': ['12', 'EP', 'White Label']}]"
"108","Austria","1999","['CD', 'EP']","['Automatique Records']","release","['Electronic']","['Electro', 'Synth-pop']","11889016","['724353346522']","1248735","https://api.discogs.com/masters/1248735","/release/11889016-Konsorten-Disko23-EP","auto003","Konsorten - Disko23 EP","","","https://api.discogs.com/releases/11889016","{'want': 3, 'have': 6}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['EP']}]"
"109","Norway","1999","['Vinyl', '12', '33 ⅓ RPM', 'EP']","['Planet Noise']","release","['Electronic']","['House', 'Techno', 'Electro']","127650","[]","0","None","/Various-Noisian-EP/release/127650","PN 12002","Various - Noisian EP","","","https://api.discogs.com/releases/127650","{'want': 92, 'have': 80}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM', 'EP']}]"
"110","France","1999","['CD', 'Mixed']","['Tigersushi', 'How To Kill The DJ']","release","['Electronic']","['Techno', 'Electro', 'Minimal', 'Electroclash']","175000","['3700077665221']","157030","https://api.discogs.com/masters/157030","/release/175000-Various-How-To-Kill-The-DJ-Part-One","TSRCD002","Various - How To Kill The DJ (Part One)","","","https://api.discogs.com/releases/175000","{'want': 96, 'have': 271}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Mixed']}]"
"111","France","1999","['CD', 'Compilation', 'Mixed', 'Promo']","['Tigersushi', 'How To Kill The DJ']","release","['Electronic']","['Techno', 'Electro', 'Minimal', 'Electroclash']","1662703","[]","157030","https://api.discogs.com/masters/157030","/release/1662703-Various-How-To-Kill-The-DJ-Part-One","TSRCD02","Various - How To Kill The DJ (Part One)","","","https://api.discogs.com/releases/1662703","{'want': 28, 'have': 34}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation', 'Mixed', 'Promo']}]"
"112","US","1999","['CD', 'Compilation']","['Christiania Vodka', 'Christiania Vodka', 'Christiania Vodka']","release","['Electronic']","['Downtempo']","3825093","[]","0","None","/release/3825093-Various-Oslo-Distilled","none","Various - Oslo Distilled","","","https://api.discogs.com/releases/3825093","{'want': 6, 'have': 2}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation']}]"
"113","UK","1999","['Vinyl', '12']","['Kahuna Cuts']","release","['Electronic']","['House', 'Breaks']","549624","['5027731276134']","116004","https://api.discogs.com/masters/116004","/release/549624-Language-Lab-Re-Caffeinate","KCUTS013","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/549624","{'want': 36, 'have': 96}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"114","UK","1999","['Vinyl', '12', 'Promo']","['Kahuna Cuts']","release","['Electronic']","['Breaks']","150334","[]","116004","https://api.discogs.com/masters/116004","/Language-Lab-Re-Caffeinate/release/150334","KCUTS013P","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/150334","{'want': 20, 'have': 43}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Promo']}]"
"115","UK","1999","['CD', 'Single']","['Kahuna Cuts', 'Mako Records Ltd', 'Mako Records Ltd']","release","['Electronic']","['Breaks']","52395","['S KCUTS 013 CD 01', 'IFPI L502']","116004","https://api.discogs.com/masters/116004","/Language-Lab-Re-Caffeinate/release/52395","KCUTS013CD","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/52395","{'want': 16, 'have': 17}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Single']}]"
"116","UK","2000","['Vinyl', '12', 'Promo', 'White Label']","['Kahuna Cuts']","release","['Electronic']","['Breaks']","3003573","[]","116004","https://api.discogs.com/masters/116004","/Language-Lab-Re-Caffeinate/release/3003573","KCUTS013P","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/3003573","{'want': 12, 'have': 7}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Promo', 'White Label']}]"
"117","UK","2000","['Vinyl', '12', 'White Label']","['Kahuna Cuts']","release","['Electronic']","['House', 'Breaks']","3014523","[]","116004","https://api.discogs.com/masters/116004","/Language-Lab-Re-Caffeinate/release/3014523","KCUTS0 13","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/3014523","{'want': 11, 'have': 7}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'White Label']}]"
"118","UK","2000","['CD', 'Compilation', 'CD', 'Mixed']","['Dust 2 Dust Records']","release","['Electronic']","['Breakbeat', 'Breaks', 'Electro', 'House']","3430880","['5019482951422']","0","None","/release/3430880-Various-Electron-Funk","SPECCD 514","Various - Electron Funk","","","https://api.discogs.com/releases/3430880","{'want': 12, 'have': 41}","2","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation']}, {'name': 'CD', 'qty': '1', 'descriptions': ['Mixed']}]"
"119","UK","2025","['Vinyl', '12']","['Kahuna Cuts']","release","['Electronic']","['House', 'Breaks']","549624","['5027731276134']","116004","https://api.discogs.com/masters/116004","/release/549624-Language-Lab-Re-Caffeinate","KCUTS013","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/549624","{'want': 36, 'have': 96}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"120","UK","1997","['CD', 'Single']","['Kahuna Cuts', 'Mako Records Ltd', 'Mako Records Ltd']","release","['Electronic']","['Breaks']","52395","['S KCUTS 013 CD 01', 'IFPI L502']","116004","https://api.discogs.com/masters/116004","/Language-Lab-Re-Caffeinate/release/52395","KCUTS013CD","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/52395","{'want': 16, 'have': 17}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Single']}]"
"121","UK","1998","['CD', 'Single', 'Promo']","['Kahuna Cuts', 'Kahuna Cuts', 'Kahuna Cuts']","release","['Electronic']","['Breaks']","1299378","[]","116004","https://api.discogs.com/masters/116004","/release/1299378-Language-Lab-Re-Caffeinate","KCUTS013CDP","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/1299378","{'want': 14, 'have': 11}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Single', 'Promo']}]"
"122","UK","1998","['Vinyl', '12', 'White Label']","['Kahuna Cuts']","release","['Electronic']","['House', 'Breaks']","3014523","[]","116004","https://api.discogs.com/masters/116004","/Language-Lab-Re-Caffeinate/release/3014523","KCUTS0 13","Language Lab - Re-Caffeinate","","","https://api.discogs.com/releases/3014523","{'want': 11, 'have': 7}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'White Label']}]"
"123","UK","2003","['Vinyl', '12', 'White Label', 'Promo']","['Middlerow Records', 'Middlerow Records']","release","['Electronic']","['House', 'UK Garage']","1948707","[]","197555","https://api.discogs.com/masters/197555","/release/1948707-Lisa-Unique-Reputation","MDR 009","Lisa Unique - Reputation","","","https://api.discogs.com/releases/1948707","{'want': 21, 'have': 37}","1","[{'name': 'Vinyl', 'qty': '1', 'text': 'Stickered', 'descriptions': ['12', 'White Label', 'Promo']}]"
"124","UK","2007","['Vinyl', '12']","['Middlerow Records']","release","['Electronic']","['House', 'UK Garage']","620906","[]","197555","https://api.discogs.com/masters/197555","/release/620906-Lisa-Unique-Featuring-Valerie-M-Navigator-Reputation","MDR 009","Lisa Unique Featuring Valerie M* & Navigator - Reputation","","","https://api.discogs.com/releases/620906","{'want': 23, 'have': 13}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"125","UK","2007","['CDr', 'Promo']","['Middlerow Records', 'Transfermation']","release","['Electronic']","['House', 'UK Garage']","34251181","[]","197555","https://api.discogs.com/masters/197555","/release/34251181-Lisa-Unique-Feat-Valerie-M-Navigator-Reputation","none","Lisa Unique Feat: Valerie M* + Navigator - Reputation","","","https://api.discogs.com/releases/34251181","{'want': 4, 'have': 2}","1","[{'name': 'CDr', 'qty': '1', 'descriptions': ['Promo']}]"
"126","France","2007","['Vinyl', '12', 'EP']","['Chat Noir Tools', 'KMA60', 'Kuroneko Phonogram Manufacture']","release","['Electronic']","['Deep House', 'Tech House']","34626616","[]","0","None","/release/34626616-Luke-Seager-Defensive-Love-EP","CNT018","Luke Seager - Defensive Love EP","","","https://api.discogs.com/releases/34626616","{'want': 18, 'have': 25}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'EP']}]"
"127","US","2007","['Vinyl', '12']","['Liquid Sound Lounge']","release","['Electronic', 'Jazz']","['House', 'Breaks', 'Drum n Bass']","818683","[]","342444","https://api.discogs.com/masters/342444","/Martha-Cinader-Living-It/release/818683","LSL 213","Martha Cinader - Living It","","","https://api.discogs.com/releases/818683","{'want': 104, 'have': 102}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"128","US","2008","['Vinyl', '12', 'Stereo']","['Liquid Sound Lounge']","release","['Electronic']","['House', 'Deep House']","124809","[]","342444","https://api.discogs.com/masters/342444","/release/124809-Martha-Cinader-Living-It-The-Remixes","LSL 214","Martha Cinader - Living It (The Remixes)","","","https://api.discogs.com/releases/124809","{'want': 92, 'have': 125}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Stereo']}]"
"129","US","2007","['Vinyl', '12', '33 ⅓ RPM', 'Promo']","['Liquid Sound Lounge']","release","['Electronic']","['House']","9295910","[]","342444","https://api.discogs.com/masters/342444","/Martha-Cinader-Living-It-The-Remixes/release/9295910","LSL#214","Martha Cinader - Living It (The Remixes)","","","https://api.discogs.com/releases/9295910","{'want': 22, 'have': 12}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM', 'Promo']}]"
"130","Austria","2009","['Vinyl', '12']","['Pep Sounds']","release","['Electronic']","['Deep House']","202748","[]","0","None","/release/202748-Melinda-Let-Me-Know","PS001","Melinda* - Let Me Know","","","https://api.discogs.com/releases/202748","{'want': 55, 'have': 53}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"131","Germany","2007","['Vinyl', '12', '45 RPM']","['STIR15 Recordings', 'STIR15 Recordings', 'STIR15 Recordings', 'Das Modular Music & Publishing', 'Schnittstelle']","release","['Electronic']","['Deep House']","906482","['8 27170 14456 9', 'Stir 1533 A2 andreas at schnittstelle', 'Stir 1533 B andreas at schnittstelle', 'LC10832', 'GEMA']","66450","https://api.discogs.com/masters/66450","/release/906482-Motorcitysoul-Aura","stir1533","Motorcitysoul - Aura","","","https://api.discogs.com/releases/906482","{'want': 132, 'have': 289}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM']}]"
"132","Germany","2007","['Vinyl', '12', '45 RPM', 'White Label', 'Promo']","['STIR15 Recordings']","release","['Electronic']","['Deep House']","1147946","[]","66450","https://api.discogs.com/masters/66450","/release/1147946-Motorcitysoul-Aura","STiR-1533","Motorcitysoul - Aura","","","https://api.discogs.com/releases/1147946","{'want': 32, 'have': 20}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM', 'White Label', 'Promo']}]"
"133","Germany","2007","['CD', 'Compilation', 'Mixed']","['Infracom!', 'Mainframe Mastering']","release","['Electronic']","['Downtempo', 'Garage House']","1345765","[]","1626330","https://api.discogs.com/masters/1626330","/Motorcitysoul-Back-Up/release/1345765","IC 140-2","Motorcitysoul - Back Up","","","https://api.discogs.com/releases/1345765","{'want': 7, 'have': 41}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation', 'Mixed']}]"
"134","UK","2007","['CD', 'Compilation', 'Mixed']","['Seamless Recordings']","release","['Electronic']","['House', 'Deep House', 'Tech House']","1079413","['5 055142 201230', '5055142201230', 'MCPS', 'BAR023 CD1  [GZ logo] T72717', 'IFPI LD02', 'IFPI 5J33', 'BAR023 CD2  [GZ logo] T72675', 'IFPILD02', 'IFPI 5J32']","705747","https://api.discogs.com/masters/705747","/release/1079413-Various-Bargrooves-The-Black-Collection","BAR023","Various - Bargrooves - The Black Collection","","","https://api.discogs.com/releases/1079413","{'want': 24, 'have': 103}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation', 'Mixed']}]"
"135","UK","2007","['CD', 'Mixed', 'CD', 'Compilation']","['Freerange Records', 'PIAS UK', 'Freerange Records', 'Freerange Records']","release","['Electronic']","['Deep House', 'Tech House']","1369788","['823670011424', 'LC 12831']","126345","https://api.discogs.com/masters/126345","/Jimpster-Selected-Remixes-2004-2008/release/1369788","FRCD21","Jimpster - Selected Remixes 2004-2008","","","https://api.discogs.com/releases/1369788","{'want': 54, 'have': 107}","2","[{'name': 'CD', 'qty': '1', 'descriptions': ['Mixed']}, {'name': 'CD', 'qty': '1', 'descriptions': ['Compilation']}]"
"136","UK","2007","['CD', 'Compilation', 'Mixed', 'Promo']","['Seamless Recordings']","release","['Electronic']","['House', 'Deep House', 'Tech House']","5968462","[]","705747","https://api.discogs.com/masters/705747","/Various-Bargrooves-The-Black-Collection/release/5968462","BAR023P","Various - Bargrooves - The Black Collection","","","https://api.discogs.com/releases/5968462","{'want': 3, 'have': 4}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation', 'Mixed', 'Promo']}]"
"137","South Africa","2008","['CD', 'Compilation', 'Mixed']","['Shelter Music', 'Shelter Music', 'Shelter Music', 'IRIS Distribution', 'CDT', 'CDT']","release","['Electronic']","['Tech House']","12107805","['6 009516 609749', '6009516609749', 'WWW.CDT.CO.ZA 10/13/2009 SHELT014-7', 'IFPI L142', 'IFPI 2745', 'RiSA']","0","None","/release/12107805-Craig-De-Sousa-Audioflux-2009","SHELT014","Craig De Sousa - Audioflux - 2009","","","https://api.discogs.com/releases/12107805","{'want': 1, 'have': 5}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation', 'Mixed']}]"
"138","UK","2009","['CD', 'Mixed']","[Buzzin' Fly Records, 'Sony DADC, Southwater']","release","['Electronic']","['House', 'Deep House', 'Tech House']","1152827","['Sony DADC CD005BUZZ 01', 'IFPI LY33', 'IFPI AEW16']","386014","https://api.discogs.com/masters/386014","/release/1152827-Justin-Martin-Chaos-Restored-With-Justin-Martin","CD005BUZZ","Justin Martin - Chaos Restored With Justin Martin","","","https://api.discogs.com/releases/1152827","{'want': 18, 'have': 124}","1","[{'name': 'CD', 'qty': '1', 'text': 'Digipak', 'descriptions': ['Mixed']}]"
